VendorNumber,VendorName,Brand,Description,PurchasePrice,ActualPrice,volume,TotalPurchaseQuantity,TotalPurchaseDollars,TotalSalesQuantity,TotalSalesDollars,TotalSalesPrice,TotalExciseTax,FreightCost
10754,PERFECTA WINES             ,23887,Cycles Gladiator Pnt Nr,9.029999732971191,13.989999771118164,750,204,1842.1200085449218,39.0,545.610013961792,83.93999862670898,4.380000069737434,28720.519941329956
10754,PERFECTA WINES             ,36076,Ch Haut-Bailly 10,114.86000061035156,235.99000549316406,750,16,1837.7599871826171,28.0,4759.72004699707,1699.9000549316406,3.140000030398369,28720.519941329956
4425,MARTIGNETTI COMPANIES,26421,Villa Russiz Les Enfants Bia,13.8100004196167,20.989999771118164,750,133,1836.730012626648,42.0,881.5799993896485,482.7699947357178,4.6700000166893005,144929.24016594887
9552,M S WALKER INC             ,26834,Melsheimer Handwerk Mosel Rs,8.489999771118164,12.989999771118164,750,216,1833.8399915313726,115.0,1493.8499923706056,987.2399826049805,12.739999994635582,55551.819732666016
90010,VINEXTRA INC               ,17293,Defesa Branco White Alentejo,8.4399995803833,12.989999771118164,750,217,1831.4799898529056,237.0,3078.629972915649,1896.539966583252,26.319999918341637,524.939997792244
3252,E & J GALLO WINERY         ,4150,Shellback Spiced Rum,8.630000114440918,11.989999771118164,750,212,1829.560008659363,470.0,6247.299942016602,2485.2599601745605,370.36000537872314,61966.90998840332
3960,DIAGEO NORTH AMERICA INC   ,5912,Yeni Raki,10.890000343322754,19.989999771118164,750,168,1829.519920692444,153.0,2915.4700031280518,1177.3999862670898,120.48000055551529,257032.06952285767
4425,MARTIGNETTI COMPANIES,40366,Rochioli Svgn Bl RRV,26.889999389648438,38.9900016784668,750,68,1828.5199981689452,92.0,3587.0800819396973,1715.560073852539,10.259999826550484,144929.24016594887
9552,M S WALKER INC             ,20550,Fifty Shades Of Grey Red Sat,7.139999866485596,10.989999771118164,750,256,1827.8399957275392,174.0,1912.2599964141846,901.1799812316895,19.39999996125698,55551.819732666016
3960,DIAGEO NORTH AMERICA INC   ,3408,Ketel One Oranje,15.619999885559082,24.989999771118164,750,117,1827.5400087356568,168.0,3442.3199977874756,1589.2399826049805,132.41000026464462,257032.06952285767
10754,PERFECTA WINES             ,20551,Humble Pie Cab Svgn CC,11.640000343322754,16.989999771118164,750,157,1827.4799197769166,7.0,118.92999839782715,118.92999839782715,0.7699999958276749,28720.519941329956
9552,M S WALKER INC             ,751,Sobieski Espresso Vodka,7.510000228881836,9.989999771118164,1000,243,1824.9300298309322,245.0,2447.549945831299,1358.6399688720703,257.2499945163727,55551.819732666016
7153,PINE STATE TRADING CO      ,24546,Selini Nano Svgn Bl,2.6600000858306885,3.990000009536743,187,686,1824.7600030517576,453.0,1807.4700123500825,1021.4400024414062,13.209999764338136,15884.819953918457
10754,PERFECTA WINES             ,17408,Ch Haut-Brion Pessac 09 Brdx,608.0999755859375,921.989990234375,750,3,1824.300048828125,4.0,3599.9599609375,1799.97998046875,0.45000000298023224,28720.519941329956
3924,HEAVEN HILL DISTILLERIES   ,1672,Hpnotiq Sparkle,15.989999771118164,19.989999771118164,750,114,1822.8599796295166,224.0,4477.759958267212,1739.1299800872803,176.5299990773201,14069.870025634766
4425,MARTIGNETTI COMPANIES,17089,Hedges CMS Svgn Bl,7.989999771118164,11.989999771118164,750,228,1821.7199478149414,,,,,144929.24016594887
4425,MARTIGNETTI COMPANIES,21287,Foley Johnson Cab Svgn,15.430000305175781,22.989999771118164,750,118,1820.7400094604493,280.0,6227.200000762939,2237.9899768829346,31.28000009059906,144929.24016594887
4425,MARTIGNETTI COMPANIES,24142,Tablas Creek Patelin Blanc,15.170000076293945,21.989999771118164,750,120,1820.3999328613281,24.0,527.7599945068359,439.7999954223633,2.6399999856948853,144929.24016594887
4425,MARTIGNETTI COMPANIES,27192,DeLoach Est Vyd Chard,30.31999969482422,46.9900016784668,750,60,1819.2000000000003,27.0,1268.7300436401367,1127.7600402832031,2.969999983906746,144929.24016594887
4425,MARTIGNETTI COMPANIES,25458,Seven Hills Cab Svgn Columbi,15.029999732971191,22.989999771118164,750,121,1818.6300058364868,102.0,2344.9799830627444,1862.1899814605713,11.27999995648861,144929.24016594887
3664,WILLIAM GRANT & SONS INC   ,847,Glenfiddich 12 Year Old Sco,35.650001525878906,45.9900016784668,1000,51,1818.149967956543,58.0,2667.420063018799,1379.700050354004,60.899999380111694,30234.420093536377
17035,PERNOD RICARD USA          ,5169,Kahlua Hazelnut,12.199999809265137,18.989999771118164,750,149,1817.7999851226807,599.0,9138.009888153076,5068.769926071167,471.98000663518906,123780.22020339966
1128,BROWN-FORMAN CORP          ,3467,El Jimador Reposado Tequila,13.65999984741211,18.989999771118164,750,133,1816.7799833679198,138.0,2620.6199989318848,930.50998878479,108.63999950885773,68601.68014144897
4425,MARTIGNETTI COMPANIES,27880,Pine Ridge Cab Svgn,75.6500015258789,114.98999786376953,750,24,1815.5999755859375,1.0,114.98999786376953,114.98999786376953,0.10999999940395355,144929.24016594887
9165,ULTRA BEVERAGE COMPANY LLP ,13985,Luiano Chianti Clsc,7.53000020980835,11.989999771118164,375,241,1814.7300117492673,272.0,3214.279981918333,1936.359962463379,15.61999986693263,68054.7001876831
3960,DIAGEO NORTH AMERICA INC   ,5925,Pimms Blackberry & Elderflwr,14.050000190734863,17.989999771118164,750,129,1812.4500198364258,415.0,6452.84997177124,4130.379940032959,327.16000521183014,257032.06952285767
9552,M S WALKER INC             ,18829,Champ de Reves Pnt Nr,25.15999984741211,37.9900016784668,750,72,1811.5200000000002,38.0,1401.6200523376465,989.7300453186035,4.209999993443489,55551.819732666016
9552,M S WALKER INC             ,22572,Freeman Vyd Pnt Nr RRV,30.190000534057617,44.9900016784668,750,60,1811.3999999999999,18.0,809.8200302124023,674.850025177002,1.979999989271164,55551.819732666016
9552,M S WALKER INC             ,45871,Luzon Jumilla Red,5.659999847412109,11.989999771118164,750,320,1811.1999678039554,268.0,2275.319948196411,1630.0799560546875,29.629999950528145,55551.819732666016
4425,MARTIGNETTI COMPANIES,26871,Dom Dionysos Charline CdR Bl,11.760000228881836,17.989999771118164,750,154,1811.0399999999995,137.0,2464.6299839019775,1493.1699810028076,15.219999954104424,144929.24016594887
9815,WINE GROUP INC             ,21533,10 Span Pnt Nr CC,5.130000114440918,7.489999771118164,750,353,1810.8900230026243,326.0,2441.739929580688,456.889986038208,36.56000038981438,27100.410036087036
4425,MARTIGNETTI COMPANIES,43433,SA Prum Rsl Essence Mosel,8.899999618530273,12.989999771118164,750,203,1806.7000259399413,195.0,2533.0500087738037,1000.2299823760986,21.809999957680702,144929.24016594887
10754,PERFECTA WINES             ,21453,Ch Ducru Beaucaillau St-Juli,106.19999694824219,153.99000549316406,750,17,1805.400003051758,21.0,3233.790069580078,1693.8900604248047,2.3400000035762787,28720.519941329956
3960,DIAGEO NORTH AMERICA INC   ,2038,Bulleit Bourbon,27.34000015258789,34.9900016784668,1000,66,1804.4399530029295,53.0,1854.4700775146484,1539.560073852539,55.6499981880188,257032.06952285767
4425,MARTIGNETTI COMPANIES,23592,Daou Soul of a Lion Red,75.16000366210938,114.98999786376953,750,24,1803.8399658203125,28.0,3194.7199783325195,1929.829963684082,3.1099999994039536,144929.24016594887
9552,M S WALKER INC             ,40213,Gramona Gessami Penedes,9.729999542236328,16.989999771118164,750,185,1800.05003074646,272.0,4341.279972076416,2217.649969100952,30.250000029802322,55551.819732666016
6785,PALM BAY INTERNATIONAL INC ,15526,Planeta La Segreta Bianco,6.119999885559082,8.989999771118164,750,294,1799.2800170898443,231.0,2076.6899473571775,836.0699787139893,25.780000135302544,13605.41001367569
2561,EDRINGTON AMERICAS         ,2096,The Macallan Edition No 1,78.12000274658203,99.98999786376953,750,23,1796.7600479125977,225.0,22497.74966430664,13598.639709472656,177.3600034713745,9654.499965667725
4425,MARTIGNETTI COMPANIES,22517,J Lohr Cypress Cab Svgn,5.909999847412109,8.989999771118164,750,304,1796.6399835205077,306.0,2750.940019607544,242.72999382019043,34.380000576376915,144929.24016594887
7153,PINE STATE TRADING CO      ,22174,QM Alvarinho White,13.6899995803833,19.989999771118164,750,131,1793.3899914550784,90.0,1821.0999891662598,1201.4099864959717,9.989999994635582,15884.819953918457
9165,ULTRA BEVERAGE COMPANY LLP ,16661,John Anthony Cab Svgn Napa,38.95000076293945,59.9900016784668,750,46,1791.6999946594237,46.0,2759.5400466918945,659.8900184631348,5.189999997615814,68054.7001876831
8112,MOET HENNESSY USA INC      ,5515,Grand Marnier Flask,7.650000095367432,9.789999961853027,200,234,1790.0999885559083,249.0,2437.709994316101,2016.7399921417236,52.289998427033424,48347.26006126404
1128,BROWN-FORMAN CORP          ,1107,Common Man Slctn Woodford Rs,36.5,45.9900016784668,1000,49,1788.5,49.0,2253.5100631713867,1609.650058746338,51.44999885559082,68601.68014144897
2000,SOUTHERN WINE & SPIRITS NE ,10642,Marques de Murrieta RSV Rioj,19.860000610351562,28.989999771118164,750,90,1787.4000512695313,47.0,1178.5299911499023,603.7599945068359,5.240000009536743,19016.589984714985
10754,PERFECTA WINES             ,25867,D Cabirau CdRoussillon Rouge,12.40999984741211,18.989999771118164,750,144,1787.0399816894533,64.0,1193.3600131988526,399.7799949645996,7.160000070929527,28720.519941329956
10754,PERFECTA WINES             ,27328,Canoe Ridge Chard Colum Vly,8.270000457763672,11.989999771118164,750,216,1786.3199884033204,65.0,779.3500099182129,311.73999404907227,7.250000059604645,28720.519941329956
9552,M S WALKER INC             ,12039,Dom de la Fruitiere Chard,8.270000457763672,11.989999771118164,750,216,1786.3199786376954,186.0,2230.1400718688965,191.83999633789062,20.920000344514847,55551.819732666016
7153,PINE STATE TRADING CO      ,24465,Tenuta di Capraia 11 Chianti,13.420000076293945,19.989999771118164,750,133,1784.859926147461,128.0,2558.719990005493,1659.1699810028076,14.169999986886978,15884.819953918457
4425,MARTIGNETTI COMPANIES,21693,Chalk Hill Pnt Nr RRV,23.170000076293945,34.9900016784668,750,77,1784.090048828125,369.0,12911.310495605469,7417.880355834961,40.969999834895134,144929.24016594887
8673,STE MICHELLE WINE ESTATES  ,10398,Spring Vly Frederick Rd,22.8700008392334,34.9900016784668,750,78,1783.8600036621096,60.0,2009.4000198364258,1511.5500259399414,6.629999980330467,15919.699905395508
4425,MARTIGNETTI COMPANIES,711,Bitter Truth Celery Bitters,7.400000095367432,9.989999771118164,200,241,1783.4000611305237,21.0,419.78999519348145,399.7999954223633,4.409999862313271,144929.24016594887
4425,MARTIGNETTI COMPANIES,26473,Ch Moulin Canon Fronsac,14.859999656677246,21.989999771118164,750,120,1783.1999999999998,32.0,703.6800003051758,439.7999954223633,3.550000011920929,144929.24016594887
90037,THE PIERPONT GROUP LLC     ,14357,Chilensis Pnt Nr,6.800000190734863,9.989999771118164,750,262,1781.5999877929685,248.0,2477.519961471557,1048.9499759674072,27.6500001847744,27.980000108480453
9552,M S WALKER INC             ,21814,Hartford OV Znfdl RRV,21.190000534057617,31.989999771118164,750,84,1779.9599932098388,103.0,3294.9699902343746,2431.2399826049805,11.399999976158142,55551.819732666016
7153,PINE STATE TRADING CO      ,21959,Le Grande Courtage Brut,3.759999990463257,5.789999961853027,187,473,1778.4799728298187,374.0,2207.860008239746,717.389986038208,10.659999936819077,15884.819953918457
9744,FREDERICK WILDMAN & SONS   ,15192,Folonari Moscato,8.270000457763672,14.989999771118164,1500,215,1778.0499824523918,209.0,2666.909962081908,2221.2599601745605,46.31999954581261,3999.929975271225
12546,JIM BEAM BRANDS COMPANY    ,884,DeKuyper Orange Curacao,7.079999923706055,8.989999771118164,1000,251,1777.079989013672,246.0,2211.539945602417,638.2899837493896,258.30000138282776,123880.96989059448
4692,KOBRAND CORPORATION        ,19430,Taittinger La Francaise,13.989999771118164,20.989999771118164,375,127,1776.7300268554686,118.0,2476.820001602173,1364.3499851226807,6.7999999560415745,9139.379997327924
9625,WESTERN SPIRITS BEVERAGE CO,2843,Calumet Farm Bourbon VAP,31.149999618530273,45.9900016784668,750,57,1775.5500209808351,159.0,7199.4101588439935,4418.020164489746,125.37000095844269,1933.1900101304054
3252,E & J GALLO WINERY         ,6568,Gallo Twin Valley Wh Znfdl C,3.2200000286102295,4.989999771118164,750,551,1774.2199835205088,563.0,2809.3699560165405,1232.5299434661865,62.72000029683113,61966.90998840332
9552,M S WALKER INC             ,22854,Vega Sindoa Cab Svgn Navarra,8.270000457763672,11.989999771118164,750,214,1769.7799978637695,528.0,6523.71991607666,2814.689947128296,58.83999973535538,55551.819732666016
9552,M S WALKER INC             ,15209,Writer's Block Pnt Nr,10.520000457763672,15.989999771118164,750,168,1767.3599893188477,167.0,2670.330046310425,303.8099956512451,18.760000303387642,55551.819732666016
9206,PHILLIPS PRODUCTS CO.      ,3701,UV Sangria Vodka,0.7900000214576721,0.9900000095367432,50,2237,1767.230039010048,3609.0,3572.9100069999695,1415.7000136375427,186.78999822586775,2211.830000281334
4425,MARTIGNETTI COMPANIES,39977,Little Penguin Cab Svgn Ausl,6.840000152587891,14.989999771118164,1500,258,1764.7199926757812,227.0,2267.7299633026123,1028.969976425171,50.80999982357025,144929.24016594887
10754,PERFECTA WINES             ,25192,K Vintners The Klein,49.0099983215332,74.98999786376953,750,36,1764.3599853515625,2.0,149.97999572753906,149.97999572753906,0.2199999988079071,28720.519941329956
9552,M S WALKER INC             ,47011,Freemark Abbey Chard Napa,12.25,18.989999771118164,750,144,1764.0,107.0,2049.9300022125244,907.5299892425537,11.950000032782555,55551.819732666016
10754,PERFECTA WINES             ,27326,Canoe Ridge Red Columbia Vly,8.15999984741211,11.989999771118164,750,216,1762.5600122070311,59.0,707.4099907684326,551.5399894714355,6.509999975562096,28720.519941329956
6785,PALM BAY INTERNATIONAL INC ,43430,Mont Gras RSV Colch Carmener,6.699999809265137,9.989999771118164,750,263,1762.1000137329106,259.0,2587.4099521636963,1388.6099681854248,28.7800000756979,13605.41001367569
90047,CRUSH WINES                ,23060,Navarro Vyds Pnt Nr l'Ancien,19.989999771118164,29.989999771118164,750,88,1759.1200341796875,74.0,2219.259987106323,1709.4299869537354,8.169999957084656,1457.7299935817719
1392,CONSTELLATION BRANDS INC   ,20098,Milestone Chard,5.880000114440918,9.989999771118164,750,299,1758.119964599609,303.0,3117.969941558837,2482.5799446105957,33.42999990284443,79528.99032592773
480,BACARDI USA INC            ,278,Cazadores Reposado Tequila,21.959999084472656,28.989999771118164,1000,80,1756.7999826049804,69.0,1997.3099956512451,1156.5999908447266,72.44999814033508,89286.26965904236
17035,PERNOD RICARD USA          ,12757,Graffigna Centenario Pnt Gri,6.699999809265137,11.989999771118164,750,262,1755.4000228881837,298.0,3099.019953689575,1502.539966583252,33.18000002205372,123780.22020339966
4425,MARTIGNETTI COMPANIES,23107,Duckhorn Howell Mtn Cab Svgn,109.66999816894531,169.99000549316406,1500,16,1754.7200201416015,43.0,7309.570175170898,5099.700164794922,9.589999943971634,144929.24016594887
7153,PINE STATE TRADING CO      ,23021,Jarhead Red,9.079999923706055,13.989999771118164,750,193,1752.4399935913088,248.0,3469.5199699401855,2406.279960632324,27.459999978542328,15884.819953918457
10754,PERFECTA WINES             ,21440,Cheval Blanc,583.8900146484375,869.989990234375,750,3,1751.67,3.0,2609.969970703125,869.989990234375,0.3400000035762787,28720.519941329956
17035,PERNOD RICARD USA          ,22672,Mumm Brut Cve Napa,4.559999942779541,6.789999961853027,187,384,1751.0400146484376,296.0,2059.6399669647217,1029.9199771881104,8.549999888986349,123780.22020339966
8892,TRINCHERO FAMILY ESTATES   ,38128,Trinity Oaks Pnt Grigio Cal,5.400000095367432,8.989999771118164,750,324,1749.599990844726,324.0,2588.7600173950195,103.86999702453613,36.45000112056732,11595.970090389252
12546,JIM BEAM BRANDS COMPANY    ,1392,Red Stag Hardcore Cider,10.600000381469727,16.989999771118164,750,165,1749.0000106811524,430.0,6865.69994491577,3725.6599464416504,338.9300055503845,123880.96989059448
4425,MARTIGNETTI COMPANIES,35716,Miner Gary's Vyd Pnt Nr,37.9900016784668,56.9900016784668,750,46,1747.5400170898438,18.0,1025.8200302124023,683.8800201416016,1.9899999797344208,144929.24016594887
4425,MARTIGNETTI COMPANIES,25605,Frog's Leap Petite Sirah,24.1299991607666,34.9900016784668,750,72,1737.3599853515625,63.0,2204.370101928711,1749.5000839233398,6.949999958276749,144929.24016594887
10754,PERFECTA WINES             ,36660,Campus Oaks Old Vines Znfdl,9.649999618530273,13.989999771118164,750,180,1737.0000183105467,184.0,2574.16007232666,237.8299961090088,20.690000474452972,28720.519941329956
8673,STE MICHELLE WINE ESTATES  ,37166,Snoqualmie Rsl Winemkrs Slct,5.360000133514404,7.989999771118164,750,324,1736.6399945068358,293.0,2638.0699814605714,440.5199890136719,32.8900004029274,15919.699905395508
10754,PERFECTA WINES             ,25157,M Lynch Bordeaux Blanc Grave,10.270000457763672,16.989999771118164,750,169,1735.6299842834474,255.0,3858.44996307373,2488.359962463379,28.289999902248383,28720.519941329956
1392,CONSTELLATION BRANDS INC   ,32296,Clos du Bois RSV Merlot Alex,10.380000114440918,15.989999771118164,750,167,1733.459983215332,151.0,2588.4899803924563,1791.9499759674072,16.739999920129776,79528.99032592773
1587,VINEYARD BRANDS INC        ,15056,Cono Sur Vision Pnt Nr,6.53000020980835,9.989999771118164,750,265,1730.4500036621089,266.0,2972.339982681274,1486.6399688720703,29.58000013232231,6070.0899666547775
10754,PERFECTA WINES             ,25333,Garda Pinot Grigio,5.800000190734863,8.989999771118164,750,298,1728.3999809265133,274.0,2463.259943008423,557.3799858093262,30.68000040948391,28720.519941329956
9552,M S WALKER INC             ,2612,Four Roses Small Batch 15,71.98999786376953,89.98999786376953,750,24,1727.76,24.0,2159.759994506836,539.9399871826172,18.889999508857727,55551.819732666016
9165,ULTRA BEVERAGE COMPANY LLP ,25353,Calmel & Joseph CdRoussillon,9.579999923706055,13.989999771118164,750,180,1724.3999879455566,284.0,3973.159948348999,2756.0299549102783,31.389999881386757,68054.7001876831
9206,PHILLIPS PRODUCTS CO.      ,3648,UV Ruby Red Grapefruit Vodka,6.050000190734863,8.989999771118164,750,285,1724.2499891281127,768.0,6222.319869995117,3504.6999015808105,605.1900058984756,2211.830000281334
9165,ULTRA BEVERAGE COMPANY LLP ,23876,Love Lane Cab Svgn,8.489999771118164,12.989999771118164,750,203,1723.4699691772462,153.0,1668.4699802398682,1161.9299755096436,16.92999993264675,68054.7001876831
3252,E & J GALLO WINERY         ,15333,Maso Canali Pnt Grigio Coll,7.940000057220459,11.989999771118164,750,217,1722.9799847412114,206.0,2469.940082550049,335.7199935913086,23.260000318288803,61966.90998840332
4425,MARTIGNETTI COMPANIES,28005,Somerston Stornoway Red,57.43000030517578,84.98999786376953,750,30,1722.8999328613281,,,,,144929.24016594887
9815,WINE GROUP INC             ,19763,M D 20/20 Coco Loco,2.6600000858306885,3.990000009536743,750,645,1715.70000831604,524.0,2090.7600317001343,179.55000042915344,58.94000095129013,27100.410036087036
3960,DIAGEO NORTH AMERICA INC   ,7211,Cocktail Time Strawberry Rtd,8.449999809265137,11.989999771118164,750,203,1715.3500131607057,583.0,6454.169931411743,4340.089910507202,459.6600094437599,257032.06952285767
7153,PINE STATE TRADING CO      ,26199,Chronic Cellars Eunice X,11.989999771118164,17.989999771118164,750,143,1714.5700048828126,37.0,653.6299922180176,581.6699924468994,4.069999977946281,15884.819953918457
9165,ULTRA BEVERAGE COMPANY LLP ,2850,Kavalan Soloist Tawain Whsky,285.7099914550781,379.989990234375,750,6,1714.26,15.0,5699.849853515625,3799.89990234375,11.8299999833107,68054.7001876831
4425,MARTIGNETTI COMPANIES,24282,Paul Hobbs Nathan Coombs Cab,214.27999877929688,329.989990234375,750,8,1714.2400512695312,9.0,2969.909912109375,1649.949951171875,1.010000005364418,144929.24016594887
9552,M S WALKER INC             ,26671,Catena Zapata 3pk 09-10-11 R,244.88999938964844,359.989990234375,750,7,1714.2299999999996,2.0,719.97998046875,719.97998046875,0.2199999988079071,55551.819732666016
10754,PERFECTA WINES             ,23783,Pavillon du Ch Margaux 12 Ma,114.27999877929688,167.99000549316406,750,15,1714.199992675781,22.0,3695.780059814453,1679.9000549316406,2.4600000083446503,28720.519941329956
8673,STE MICHELLE WINE ESTATES  ,34101,Ch Ste Michelle Cab Svgn,15.859999656677246,24.989999771118164,750,108,1712.8800109863282,92.0,2132.079988937378,1461.3699855804443,10.179999962449074,15919.699905395508
1703,ALISA CARR BEVERAGES           ,90014,Ch Giscours Margaux 12,40.779998779296875,61.9900016784668,750,42,1712.7599633789064,165.0,10228.350170135498,5269.150142669678,18.370000079274178,172.00000047683716
10754,PERFECTA WINES             ,34841,Hopler Pnt Bl,11.720000267028809,18.989999771118164,750,146,1711.1199962615965,121.0,2099.789976119995,1766.9799766540527,13.349999949336052,28720.519941329956
9165,ULTRA BEVERAGE COMPANY LLP ,25989,Antech Limoux Emotion Sprklg,9.449999809265137,13.989999771118164,750,181,1710.4499998092654,119.0,1664.8099765777588,1385.0099773406982,13.109999939799309,68054.7001876831
9165,ULTRA BEVERAGE COMPANY LLP ,19077,Ornellaia Bolgheri 10,131.57000732421875,199.99000549316406,750,13,1710.4100073242187,28.0,5599.719937744141,1799.9100494384766,3.1400000154972076,68054.7001876831
9819,TREASURY WINE ESTATES      ,42789,Greg Norman Pnt Nr Cal Est,10.0600004196167,17.989999771118164,750,170,1710.2000146484374,190.0,2937.099983215332,1816.8099727630615,21.079999953508377,14836.570001602173
4425,MARTIGNETTI COMPANIES,25513,Elvio Cogno Dolcetto D'Alba,13.789999961853027,19.989999771118164,750,124,1709.9599609375,110.0,2198.899984359741,1379.3099842071533,12.189999923110008,144929.24016594887
4425,MARTIGNETTI COMPANIES ,42801,Benton Lane Pnt Gris Willamt,11.029999732971191,15.989999771118164,750,155,1709.650008544922,138.0,2206.619993209839,1055.3399848937988,15.389999970793724,144929.24016594887
90017,THE IMPORTED GRAPE LLC     ,10030,Pacifico Sur Pnt Nr Rsv,5.190000057220459,9.989999771118164,750,329,1707.5099850463866,242.0,2387.5799662017816,892.5899791717529,27.03999999165535,80.02999968826771
9744,FREDERICK WILDMAN & SONS   ,26692,Faiveley Meursault  4 Blagny,40.63999938964844,62.9900016784668,750,42,1706.8799999999999,19.0,1196.8100242614746,629.900016784668,2.1099999994039536,3999.929975271225
4425,MARTIGNETTI COMPANIES,44186,H Brunier Telegramme Pape,31.030000686645508,49.9900016784668,750,55,1706.6499659729004,157.0,7063.4301817321775,4229.060157775879,17.410000026226044,144929.24016594887
9165,ULTRA BEVERAGE COMPANY LLP ,22905,Mercer Canyons Chard,4.650000095367432,10.989999771118164,750,367,1706.5499725341797,413.0,2277.7700061798096,589.9499959945679,46.29000008106232,68054.7001876831
6213,MHW LTD                    ,837,Bols Creme de Banana,7.929999828338623,9.989999771118164,1000,215,1704.9500387191774,247.0,2467.529945373535,2047.9499530792236,259.3499894142151,9621.58002614975
6213,MHW LTD                    ,5414,Bols Amaretto Liqueur,6.150000095367432,9.989999771118164,750,277,1703.5500069618224,444.0,3547.5599393463126,2229.209936141968,350.03000658750534,9621.58002614975
2000,SOUTHERN WINE & SPIRITS NE ,26222,Jarvis Cab Svgn Rsv Napa,141.88999938964844,209.99000549316406,750,12,1702.68,,,,,19016.589984714985
9165,ULTRA BEVERAGE COMPANY LLP ,2093,Hardy Noces d'Argent,141.72000122070312,179.99000549316406,750,12,1700.640007324219,1.0,179.99000549316406,179.99000549316406,0.7900000214576721,68054.7001876831
9552,M S WALKER INC             ,21010,La Jota Cab Svgn Howell Mtn,42.47999954223633,64.98999786376953,750,40,1699.200022583008,36.0,2339.6399459838867,1494.7699508666992,3.989999994635582,55551.819732666016
9744,FREDERICK WILDMAN & SONS   ,26691,Dom Faiveley Corton-Charl 14,141.44000244140625,214.99000549316406,750,12,1697.28,,,,,3999.929975271225
2561,EDRINGTON AMERICAS         ,2112,Cutty Sark Prohibition,15.550000190734863,26.989999771118164,750,109,1694.950003051758,394.0,8402.059902191162,5928.229936599731,310.71000611782074,9654.499965667725
4425,MARTIGNETTI COMPANIES,27191,Trefethen Rsv Cab Svgn,70.58000183105469,107.98999786376953,750,24,1693.9200439453125,9.0,971.9099807739258,863.9199829101562,0.989999994635582,144929.24016594887
9744,FREDERICK WILDMAN & SONS   ,26696,O Leflaive Rully 14 Le Cloux,18.81999969482422,28.989999771118164,750,90,1693.8,35.0,1014.6499996185303,521.819995880127,3.8900000005960464,3999.929975271225
8673,STE MICHELLE WINE ESTATES  ,27501,Ch Ste Michelle Cold Crk Mer,15.680000305175781,23.989999771118164,750,108,1693.4400256347656,108.0,2730.919988632202,1941.2399826049805,11.969999983906746,15919.699905395508
6785,PALM BAY INTERNATIONAL INC ,17988,Porta Vita Blush Rosato,8.100000381469727,11.989999771118164,1500,209,1692.899987792969,237.0,2841.6300133514405,971.1899814605713,53.14999994635582,13605.41001367569
8892,TRINCHERO FAMILY ESTATES   ,24967,Terra d'Oro Ch Bl/Viognier,8.100000381469727,11.989999771118164,750,209,1692.899974441528,415.0,4975.849952850341,3189.3399391174316,45.97999991476536,11595.970090389252
3960,DIAGEO NORTH AMERICA INC   ,7202,Cocktail Time Key Lime Rtd,8.329999923706055,11.989999771118164,750,203,1690.9900013732909,594.0,6562.059934616089,3932.4499187469482,468.21000999212265,257032.06952285767
2000,SOUTHERN WINE & SPIRITS NE ,26224,Jarvis Chard Estate Napa,40.2599983215332,59.9900016784668,750,42,1690.9199829101562,32.0,1919.680037689209,1259.7900352478027,3.5499999821186066,19016.589984714985
9165,ULTRA BEVERAGE COMPANY LLP ,21771,Jamieson Ranch Cab Svgn,23.479999542236328,34.9900016784668,750,72,1690.560009765625,65.0,2274.3500785827637,1399.6000671386719,7.219999983906746,68054.7001876831
4425,MARTIGNETTI COMPANIES,29469,Round Hill Merlot Cal,9.390000343322754,13.989999771118164,1500,180,1690.2000106811524,168.0,2350.320068359375,363.73999404907227,37.80000066757202,144929.24016594887
3252,E & J GALLO WINERY         ,43380,Edna Valley San Luis Obs Mer,8.270000457763672,11.989999771118164,750,204,1687.0799829101563,176.0,2076.2400436401367,313.72999382019043,19.770000219345093,61966.90998840332
3252,E & J GALLO WINERY         ,13696,Barefoot Cellars Pnt Nr,4.389999866485596,6.489999771118164,187,384,1685.759993743896,354.0,2297.4599266052246,473.769983291626,10.069999968633056,61966.90998840332
6785,PALM BAY INTERNATIONAL INC ,14655,Arrogant Frog Pnt Nr,6.53000020980835,9.989999771118164,750,258,1684.7400088500976,261.0,2607.389940261841,259.73999404907227,29.36000047624111,13605.41001367569
3252,E & J GALLO WINERY         ,13702,Barefoot Cellars Cab Svgn,4.449999809265137,6.489999771118164,187,378,1682.1000183105473,359.0,2329.9099349975586,356.949987411499,10.170000052079558,61966.90998840332
10754,PERFECTA WINES             ,27267,Krupps The Water Witch Red,46.70000076293945,70.98999786376953,750,36,1681.2000732421875,4.0,283.9599914550781,283.9599914550781,0.4399999976158142,28720.519941329956
4425,MARTIGNETTI COMPANIES,23130,Alexanders Crown Cab Svgn,46.65999984741211,72.98999786376953,750,36,1679.7599830627441,74.0,5389.259941101074,3199.5599060058594,8.209999993443489,144929.24016594887
8112,MOET HENNESSY USA INC      ,45980,Cheval des Andes Mendoza,39.9900016784668,65.98999786376953,750,42,1679.5800146484376,64.0,3839.3600997924805,2459.5900688171387,7.089999973773956,48347.26006126404
10754,PERFECTA WINES             ,21002,Bonpas Blanc Rhone Vly,7.739999771118164,13.989999771118164,750,217,1679.57997253418,204.0,2547.9599809265133,1582.7299709320068,22.629999980330467,28720.519941329956
